flight_id,departure_date,airline,status,monto_pago
DL8466,2026-11-01,DL,ON_TIME,712.14
AA3447,2026-11-27,AA,CANCELLED,1358.06
AA701,2026-11-11,AA,CANCELLED,954.42
DL9013,2026-11-22,DL,CANCELLED,847.56
SW9705,2026-11-30,SW,CANCELLED,573.44
UA8785,2026-11-09,UA,ON_TIME,1236.45
AA947,2026-11-13,AA,DELAYED,417.93
SW3614,2026-11-23,SW,CANCELLED,256.41
DL4879,2026-11-05,DL,ON_TIME,744.51
AA3050,2026-11-29,AA,DELAYED,140.69
AA6769,2026-11-30,AA,DELAYED,982.55
DL1730,2026-11-23,DL,DELAYED,1165.7
UA6017,2026-11-07,UA,CANCELLED,382.22
AA3611,2026-11-06,AA,ON_TIME,372.07
SW3627,2026-11-17,SW,CANCELLED,146.27
SW9971,2026-11-11,SW,DELAYED,968.67
UA3707,2026-11-14,UA,DELAYED,1404.85
SW1994,2026-11-29,SW,DELAYED,560.75
SW9533,2026-11-08,SW,CANCELLED,1171.97
DL3702,2026-11-28,DL,ON_TIME,1450.12
DL5083,2026-11-15,DL,ON_TIME,349.04
DL4177,2026-11-03,DL,ON_TIME,1421.11
AA2040,2026-11-29,AA,DELAYED,424.43
AA2141,2026-11-12,AA,CANCELLED,972.15
SW9913,2026-11-07,SW,CANCELLED,689.2
DL792,2026-11-13,DL,DELAYED,1203.58
UA7694,2026-11-30,UA,CANCELLED,655.05
DL209,2026-11-28,DL,CANCELLED,1126.59
SW8621,2026-11-27,SW,CANCELLED,963.11
SW6749,2026-11-23,SW,DELAYED,690.15
DL5057,2026-11-18,DL,DELAYED,1182.43
SW8093,2026-11-08,SW,DELAYED,702.66
AA7474,2026-11-28,AA,CANCELLED,325.96
SW8556,2026-11-18,SW,CANCELLED,883.33
SW3751,2026-11-08,SW,ON_TIME,1407.06
SW893,2026-11-03,SW,ON_TIME,510.7
DL5426,2026-11-30,DL,ON_TIME,149.8
AA5335,2026-11-09,AA,CANCELLED,139.77
UA6886,2026-11-23,UA,CANCELLED,794.15
DL8482,2026-11-11,DL,CANCELLED,573.34
,2026-11-19,SW,CANCELLED,219.41
AA3198,2026-11-09,AA,ON_TIME,185.14
SW8093,2026-11-23,SW,DELAYED,203.6
UA2054,2026-11-09,UA,CANCELLED,1464.9
UA4030,2026-11-01,UA,ON_TIME,665.6
SW9191,2026-11-07,SW,DELAYED,431.71
DL8531,2026-11-05,DL,ON_TIME,489.09
UA5909,2026-11-17,UA,DELAYED,423.54
AA5544,2026-11-13,AA,DELAYED,430.92
DL6145,2026-11-03,DL,CANCELLED,925.99
DL3765,2026-11-19,DL,CANCELLED,201.21
UA8368,2026-11-04,UA,ON_TIME,249.97
UA9927,2026-11-16,UA,CANCELLED,1398.25
DL595,2026-11-18,DL,ON_TIME,1348.43
DL7940,2026-11-17,DL,DELAYED,1058.62
UA7403,2026-11-02,UA,DELAYED,1470.01
SW2008,2026-11-08,SW,ON_TIME,608.41
UA1928,2026-11-13,UA,DELAYED,137.46
DL1871,2026-11-28,DL,ON_TIME,214.09
DL4386,2026-11-24,DL,CANCELLED,1050.0
DL1739,2026-11-15,DL,DELAYED,1180.22
UA5727,2026-11-20,UA,CANCELLED,229.36
SW3514,2026-11-12,SW,CANCELLED,1358.32
AA7850,2026-11-16,AA,ON_TIME,1335.56
DL8477,2026-11-08,DL,DELAYED,430.01
SW1221,2026-11-04,SW,CANCELLED,1214.64
DL3880,2026-11-30,DL,CANCELLED,663.08
DL8655,2026-11-22,DL,ON_TIME,620.47
AA6830,2026-11-21,AA,CANCELLED,799.74
SW8026,2026-11-24,SW,DELAYED,565.04
UA6979,2026-11-30,UA,ON_TIME,888.9
SW2353,2026-11-07,SW,DELAYED,1036.02
UA1532,2026-11-14,UA,DELAYED,740.3
SW6975,2026-11-01,SW,DELAYED,717.43
AA5146,2026-11-03,AA,CANCELLED,1209.31
UA6113,2026-11-26,UA,ON_TIME,1400.67
SW3918,2026-11-01,SW,ON_TIME,921.44
SW5860,2026-11-07,SW,DELAYED,813.06
AA2154,2026-11-25,AA,ON_TIME,915.86
DL3405,2026-11-03,DL,ON_TIME,1390.29
SW5412,2026-11-07,SW,DELAYED,1234.67
UA4045,2026-11-15,UA,CANCELLED,237.08
SW6941,2026-11-21,SW,DELAYED,485.69
,2026-11-28,DL,DELAYED,829.5
AA1141,2026-11-16,AA,CANCELLED,187.93
AA5902,2026-11-02,AA,DELAYED,878.71
DL7280,2026-11-14,DL,CANCELLED,1196.72
DL9638,2026-11-03,DL,ON_TIME,752.75
SW5840,2026-11-04,SW,CANCELLED,648.45
DL7212,2026-11-13,DL,CANCELLED,946.6
AA9083,2026-11-01,AA,DELAYED,300.47
AA3124,2026-11-16,AA,CANCELLED,279.69
UA9799,2026-11-27,UA,ON_TIME,482.62
UA1979,2026-11-28,UA,DELAYED,249.46
AA9810,2026-11-14,AA,CANCELLED,1493.59
SW9474,2026-11-08,SW,ON_TIME,811.73
SW7028,2026-11-25,SW,ON_TIME,249.7
SW2010,2026-11-06,SW,DELAYED,1460.6
SW4779,2026-11-29,SW,ON_TIME,1226.52
UA8318,2026-11-27,UA,DELAYED,572.72
AA9782,2026-11-14,AA,ON_TIME,498.66
DL9162,2026-11-06,DL,CANCELLED,619.7
DL4170,2026-11-23,DL,ON_TIME,1447.53
AA5089,2026-11-23,AA,ON_TIME,1456.07
AA8495,2026-11-24,AA,DELAYED,1368.96
DL1792,2026-11-24,DL,ON_TIME,1176.58
AA6629,2026-11-20,AA,DELAYED,494.88
UA4646,2026-11-06,UA,ON_TIME,1273.91
SW5318,2026-11-07,SW,DELAYED,1190.91
UA4735,2026-11-15,UA,ON_TIME,217.83
UA5110,2026-11-20,UA,CANCELLED,598.61
AA9903,2026-11-25,AA,ON_TIME,494.0
AA3675,2026-11-01,AA,CANCELLED,743.78
UA3241,2026-11-09,UA,ON_TIME,1104.76
DL344,2026-11-07,DL,ON_TIME,1308.74
UA425,2026-11-17,UA,ON_TIME,ERROR_TEXT
UA771,2026-11-01,UA,ON_TIME,803.98
SW2787,2026-11-05,SW,DELAYED,1464.55
UA1547,2026-11-01,UA,CANCELLED,466.87
UA4363,2026-11-19,UA,ON_TIME,902.33
UA9041,2026-11-02,UA,CANCELLED,488.93
SW7341,2026-11-14,SW,DELAYED,1122.5
AA4731,2026-11-10,AA,CANCELLED,485.78
UA9805,2026-11-03,UA,CANCELLED,1174.13
UA7873,2026-11-03,UA,ON_TIME,469.36
SW7476,2026-11-30,SW,DELAYED,1213.11
SW4721,2026-11-03,SW,DELAYED,1461.66
UA396,2026-11-12,UA,CANCELLED,404.31
SW9897,2026-11-16,SW,CANCELLED,414.54
SW5557,2026-11-03,SW,DELAYED,1444.04
DL1115,2026-11-17,DL,DELAYED,1332.52
UA8991,2026-11-11,UA,CANCELLED,958.88
UA197,2026-11-24,UA,ON_TIME,907.09
UA9053,2026-11-02,UA,DELAYED,359.09
SW6493,2026-11-01,SW,ON_TIME,1284.5
DL244,2026-11-16,DL,DELAYED,350.12
DL4478,2026-11-17,DL,ON_TIME,1094.46
DL7234,2026-11-08,DL,CANCELLED,447.59
SW3580,2026-11-05,SW,DELAYED,444.59
DL5702,2026-11-21,DL,CANCELLED,173.33
DL2031,2026-11-27,DL,DELAYED,1285.69
SW9837,2026-11-04,SW,ON_TIME,956.02
UA5881,2026-11-19,UA,ON_TIME,641.53
UA6266,2026-11-03,UA,ON_TIME,447.68
SW8579,2026-11-06,SW,ON_TIME,122.35
UA4786,2026-11-06,UA,CANCELLED,262.36
UA5751,2026-11-12,UA,CANCELLED,1128.78
SW6070,2026-11-11,SW,CANCELLED,714.48
UA7213,2026-11-04,UA,ON_TIME,1220.84
DL1204,2026-11-19,DL,DELAYED,1008.86
DL3035,2026-11-16,DL,ON_TIME,584.19
DL4206,2026-11-30,DL,ON_TIME,319.76
DL7321,2026-11-12,DL,DELAYED,187.68
AA7577,2026-11-27,AA,CANCELLED,491.07
AA1259,2026-11-07,AA,DELAYED,1140.78
DL6831,2026-11-09,DL,ON_TIME,401.29
DL2173,2026-11-10,DL,ON_TIME,1169.06
SW6906,2026-11-03,SW,CANCELLED,450.1
AA2515,2026-11-28,AA,CANCELLED,539.22
UA7053,2026-11-25,UA,ON_TIME,951.44
SW8475,2026-11-04,SW,CANCELLED,1229.06
SW9432,2026-11-26,SW,ON_TIME,1408.76
DL5180,2026-11-23,DL,CANCELLED,740.8
AA1654,2026-11-28,AA,DELAYED,312.75
DL3959,2026-11-07,DL,DELAYED,1173.38
AA4428,2026-11-01,AA,CANCELLED,425.4
AA8018,2026-11-12,AA,ON_TIME,1329.11
UA1212,2026-11-21,UA,DELAYED,1036.4
DL2140,2026-11-26,DL,ON_TIME,996.38
DL8897,2026-11-25,DL,DELAYED,1344.74
DL2736,2026-11-28,DL,DELAYED,931.13
AA9500,2026-11-01,AA,DELAYED,496.66
AA1958,2026-11-13,AA,ON_TIME,306.81
UA3200,2026-11-18,UA,DELAYED,1024.03
SW4020,2026-11-14,SW,DELAYED,137.3
DL600,2026-11-01,DL,ON_TIME,1077.3
SW9425,2026-11-13,SW,DELAYED,190.97
AA8691,2026-11-02,AA,CANCELLED,1129.73
UA9493,2026-11-18,UA,ON_TIME,1080.81
DL6295,2026-11-30,DL,ON_TIME,463.56
AA284,2026-11-11,AA,DELAYED,581.24
DL7615,2026-11-08,DL,ON_TIME,433.76
SW1805,2026-11-26,SW,DELAYED,142.4
SW1096,2026-11-07,SW,DELAYED,932.17
DL6127,2026-11-19,DL,ON_TIME,675.2
UA287,2026-11-05,UA,ON_TIME,587.99
DL1034,2026-11-16,DL,DELAYED,317.93
AA3397,2026-11-19,AA,ON_TIME,1003.12
SW8798,2026-11-07,SW,DELAYED,951.75
AA1650,2026-11-29,AA,ON_TIME,271.45
AA7022,2026-11-25,AA,ON_TIME,498.4
UA5129,2026-11-15,UA,CANCELLED,212.29
DL5361,2026-11-30,DL,ON_TIME,1247.46
DL9517,2026-11-09,DL,ON_TIME,160.98
UA7962,2026-11-14,UA,DELAYED,658.81
SW529,2026-11-25,SW,CANCELLED,828.52
DL5300,2026-11-03,DL,ON_TIME,1190.41
AA1752,2026-11-05,AA,DELAYED,1224.79
SW4634,2026-11-12,SW,ON_TIME,1047.95
AA9785,2026-11-22,AA,CANCELLED,1273.15
SW608,2026-11-02,SW,ON_TIME,607.96
SW3623,2026-11-27,SW,ON_TIME,102.95
SW296,2026-11-30,SW,DELAYED,129.38
DL2952,2026-11-27,DL,ON_TIME,255.1
SW3329,2026-11-16,SW,CANCELLED,1061.18
AA6437,2026-11-11,AA,CANCELLED,1189.99
AA3170,2026-11-05,AA,DELAYED,238.73
AA3069,2026-11-15,AA,ON_TIME,580.48
SW8365,2026-11-22,SW,DELAYED,1119.38
SW6991,2026-11-30,SW,ON_TIME,769.58
SW8852,2026-11-08,SW,ON_TIME,155.53
SW1535,2026-11-17,SW,DELAYED,1403.28
SW1338,2026-11-14,SW,DELAYED,1217.42
AA5216,2026-11-04,AA,ON_TIME,1052.56
AA2415,2026-11-28,AA,ON_TIME,460.12
AA8470,2026-11-07,AA,DELAYED,1114.8
SW8329,2026-11-28,SW,DELAYED,630.2
UA7468,2026-11-21,UA,CANCELLED,458.49
UA587,2026-11-25,UA,CANCELLED,1474.73
DL802,2026-11-05,DL,ON_TIME,408.52
SW5004,2026-11-22,SW,DELAYED,1265.23
UA4827,2026-11-14,UA,ON_TIME,299.64
SW4683,2026-11-23,SW,DELAYED,725.96
UA8904,2026-11-07,UA,ON_TIME,1242.43
DL2109,2026-11-24,DL,DELAYED,857.72
DL1813,2026-11-13,DL,CANCELLED,648.35
DL996,2026-11-01,DL,DELAYED,344.4
AA255,2026-11-14,AA,DELAYED,1147.67
SW6258,2026-11-02,SW,CANCELLED,654.0
DL9909,2026-11-27,DL,CANCELLED,1077.71
AA450,2026-11-21,AA,CANCELLED,1410.11
SW9974,2026-11-20,SW,ON_TIME,1053.97
SW113,2026-11-08,SW,ON_TIME,251.47
UA603,2026-11-16,UA,DELAYED,363.13
SW1068,2026-11-11,SW,DELAYED,784.87
DL2550,2026-11-28,DL,ON_TIME,1286.03
AA1743,2026-11-11,AA,CANCELLED,1378.26
SW5058,2026-11-24,SW,ON_TIME,673.92
SW5119,2026-11-05,SW,CANCELLED,171.88
DL6250,2026-11-12,DL,CANCELLED,840.47
DL6592,2026-11-29,DL,ON_TIME,922.28
DL849,2026-11-20,DL,CANCELLED,1197.69
AA7305,2026-11-05,AA,CANCELLED,337.77
AA9911,2026-11-16,AA,CANCELLED,1205.34
DL2125,2026-11-21,DL,CANCELLED,389.96
DL2406,2026-11-05,DL,ON_TIME,1147.11
AA6527,2026-11-07,AA,CANCELLED,304.0
AA6496,2026-11-27,AA,CANCELLED,987.55
AA5619,2026-11-16,AA,DELAYED,288.11
SW2296,2026-11-04,SW,ON_TIME,1434.68
DL9029,2026-11-20,DL,DELAYED,524.18
SW1323,2026-11-07,SW,CANCELLED,1179.94
SW2365,2026-11-06,SW,DELAYED,1291.44
UA1626,2026-11-22,UA,ON_TIME,701.89
SW344,2026-11-19,SW,ON_TIME,1370.71
DL1738,2026-11-12,DL,ON_TIME,717.84
UA6205,2026-11-25,UA,ON_TIME,503.44
AA607,2026-11-30,AA,ON_TIME,302.03
DL2197,2026-11-02,DL,ON_TIME,468.09
UA9658,2026-11-26,UA,DELAYED,145.62
SW7418,2026-11-02,SW,ON_TIME,826.05
DL1787,2026-11-26,DL,DELAYED,1142.49
UA7685,2026-11-08,UA,CANCELLED,700.37
AA1689,2026-11-08,AA,ON_TIME,ERROR_TEXT
SW261,2026-11-02,SW,DELAYED,1037.52
SW1616,2026-11-13,SW,ON_TIME,1121.3
AA8292,2026-11-05,AA,CANCELLED,506.35
UA3225,2026-11-06,UA,DELAYED,1225.46
SW3796,2026-11-12,SW,CANCELLED,917.38
DL4359,2026-11-16,DL,ON_TIME,878.7
DL8778,2026-11-06,DL,ON_TIME,737.33
AA416,2026-11-06,AA,ON_TIME,1110.45
AA2941,2026-11-17,AA,ON_TIME,515.11
UA2863,2026-11-02,UA,CANCELLED,141.86
AA9454,2026-11-01,AA,ON_TIME,1286.94
SW9747,2026-11-24,SW,ON_TIME,1395.32
SW332,2026-11-21,SW,ON_TIME,1356.92
DL131,2026-11-06,DL,CANCELLED,593.67
AA6308,2026-11-01,AA,DELAYED,371.73
DL1900,2026-11-27,DL,CANCELLED,696.68
AA6735,2026-11-15,AA,ON_TIME,ERROR_TEXT
UA4844,2026-11-07,UA,CANCELLED,814.65
AA7280,2026-11-13,AA,CANCELLED,1015.65
AA9445,2026-11-17,AA,ON_TIME,647.77
AA8700,2026-11-30,AA,ON_TIME,1123.16
AA4799,2026-11-16,AA,ON_TIME,1222.14
AA2437,2026-11-04,AA,ON_TIME,881.37
UA8453,2026-11-25,UA,CANCELLED,386.77
UA5408,2026-11-25,UA,ON_TIME,844.53
UA2639,2026-11-03,UA,DELAYED,662.09
AA4248,2026-11-15,AA,ON_TIME,110.94
AA8958,2026-11-11,AA,CANCELLED,277.93
UA1071,2026-11-23,UA,DELAYED,849.68
DL8891,2026-11-27,DL,ON_TIME,790.23
SW8963,2026-11-07,SW,CANCELLED,717.71
DL5568,2026-11-30,DL,ON_TIME,635.53
AA1876,2026-11-18,AA,DELAYED,1205.69
SW9148,2026-11-10,SW,CANCELLED,898.15
AA3871,2026-11-12,AA,DELAYED,1233.42
AA384,2026-11-25,AA,DELAYED,1010.85
SW8663,2026-11-05,SW,ON_TIME,318.94
UA8996,2026-11-30,UA,CANCELLED,894.24
,2026-11-11,DL,CANCELLED,1103.65
UA5806,2026-11-17,UA,CANCELLED,1207.46
SW6904,2026-11-20,SW,ON_TIME,548.14
UA2241,2026-11-24,UA,ON_TIME,450.63
SW4456,2026-11-10,SW,ON_TIME,1155.42
DL3721,2026-11-06,DL,ON_TIME,732.55
AA4568,2026-11-07,AA,CANCELLED,1439.11
UA6082,2026-11-21,UA,DELAYED,1452.2
SW3581,2026-11-15,SW,CANCELLED,1378.53
DL318,2026-11-29,DL,ON_TIME,1084.84
AA7154,2026-11-24,AA,ON_TIME,1041.27
DL1875,2026-11-30,DL,CANCELLED,128.4
SW4235,2026-11-21,SW,ON_TIME,187.99
UA5574,2026-11-22,UA,ON_TIME,878.45
UA7907,2026-11-09,UA,DELAYED,746.94
AA4413,2026-11-02,AA,CANCELLED,358.21
UA9572,2026-11-07,UA,DELAYED,208.44
UA9429,2026-11-19,UA,ON_TIME,568.18
AA6180,2026-11-09,AA,CANCELLED,836.15
UA8617,2026-11-23,UA,ON_TIME,232.55
DL8617,2026-11-05,DL,ON_TIME,1472.11
AA9189,2026-11-16,AA,ON_TIME,329.99
SW536,2026-11-14,SW,ON_TIME,416.26
DL2794,2026-11-20,DL,CANCELLED,402.75
SW969,2026-11-04,SW,ON_TIME,1021.53
SW8268,2026-11-04,SW,ON_TIME,1006.39
AA861,2026-11-26,AA,ON_TIME,278.89
SW7143,2026-11-22,SW,ON_TIME,113.54
AA8930,2026-11-25,AA,DELAYED,909.15
AA6136,2026-11-14,AA,CANCELLED,207.86
AA5407,2026-11-26,AA,ON_TIME,698.97
SW3020,2026-11-01,SW,ON_TIME,1112.5
UA3368,2026-11-26,UA,ON_TIME,1203.61
DL2824,2026-11-09,DL,DELAYED,1479.0
SW9087,2026-11-27,SW,CANCELLED,1245.81
SW649,2026-11-09,SW,ON_TIME,885.25
UA5551,2026-11-27,UA,DELAYED,168.61
SW6034,2026-11-05,SW,DELAYED,891.47
DL8441,2026-11-26,DL,ON_TIME,142.22
UA5678,2026-11-27,UA,ON_TIME,424.46
UA1143,2026-11-12,UA,CANCELLED,324.86
AA4618,2026-11-02,AA,ON_TIME,970.94
SW4494,2026-11-02,SW,CANCELLED,1210.73
DL8474,2026-11-21,DL,CANCELLED,552.36
AA2433,2026-11-22,AA,CANCELLED,1236.87
AA6985,2026-11-19,AA,DELAYED,295.02
AA4123,2026-11-11,AA,ON_TIME,1321.03
DL4691,2026-11-27,DL,ON_TIME,1122.01
SW2083,2026-11-23,SW,ON_TIME,1418.54
SW3401,2026-11-11,SW,CANCELLED,737.62
SW4357,2026-11-24,SW,DELAYED,1123.34
SW2049,2026-11-11,SW,CANCELLED,1110.1
AA4237,2026-11-16,AA,ON_TIME,1460.07
SW1158,2026-11-22,SW,ON_TIME,1393.21
AA487,2026-11-18,AA,DELAYED,1144.64
UA5067,2026-11-23,UA,DELAYED,490.06
AA4258,2026-11-27,AA,CANCELLED,912.1
UA2070,2026-11-16,UA,CANCELLED,385.43
SW3765,2026-11-29,SW,CANCELLED,862.55
UA6981,2026-11-10,UA,DELAYED,1371.06
AA5385,2026-11-01,AA,DELAYED,446.72
UA8103,2026-11-22,UA,ON_TIME,151.94
SW4454,2026-11-15,SW,ON_TIME,973.57
UA4442,2026-11-12,UA,CANCELLED,437.14
SW650,2026-11-03,SW,DELAYED,1095.56
SW4953,2026-11-02,SW,DELAYED,267.15
DL4426,2026-11-10,DL,CANCELLED,721.39
DL885,2026-11-15,DL,CANCELLED,1431.32
UA4795,2026-11-27,UA,ON_TIME,1254.78
UA5091,2026-11-01,UA,CANCELLED,793.11
DL7792,2026-11-25,DL,CANCELLED,892.86
SW6079,2026-11-01,SW,DELAYED,193.28
SW851,2026-11-29,SW,DELAYED,250.88
SW5563,2026-11-29,SW,DELAYED,1440.2
AA4987,2026-11-18,AA,ON_TIME,993.56
AA7781,2026-11-05,AA,ON_TIME,147.39
DL9504,2026-11-01,DL,DELAYED,1269.06
AA3868,2026-11-17,AA,DELAYED,1313.55
AA5575,2026-11-08,AA,ON_TIME,1288.14
DL6315,2026-11-12,DL,CANCELLED,1012.88
DL3936,2026-11-21,DL,DELAYED,1320.74
SW1424,2026-11-23,SW,ON_TIME,525.35
UA3123,2026-11-11,UA,ON_TIME,646.1
DL7771,2026-11-08,DL,ON_TIME,904.31
AA306,2026-11-03,AA,CANCELLED,1258.22
AA1198,2026-11-29,AA,ON_TIME,1353.14
AA622,2026-11-22,AA,CANCELLED,1323.54
AA5355,2026-11-11,AA,DELAYED,798.05
AA2514,2026-11-13,AA,CANCELLED,1060.25
SW6984,2026-11-05,SW,ON_TIME,1323.97
UA6585,2026-11-14,UA,CANCELLED,1471.42
SW7878,2026-11-17,SW,DELAYED,674.59
UA4585,2026-11-10,UA,ON_TIME,373.52
UA5770,2026-11-19,UA,ON_TIME,1371.88
AA8524,2026-11-20,AA,CANCELLED,494.11
AA2720,2026-11-25,AA,ON_TIME,846.68
AA3790,2026-11-21,AA,DELAYED,1426.2
AA497,2026-11-28,AA,CANCELLED,578.38
UA4113,2026-11-12,UA,ON_TIME,1117.44
SW1811,2026-11-16,SW,ON_TIME,810.51
AA3811,2026-11-15,AA,CANCELLED,940.4
SW7294,2026-11-03,SW,CANCELLED,330.75
AA8473,2026-11-29,AA,ON_TIME,974.0
AA8235,2026-11-18,AA,CANCELLED,322.37
DL3194,2026-11-24,DL,DELAYED,961.72
UA9860,2026-11-04,UA,ON_TIME,604.66
UA9775,2026-11-23,UA,ON_TIME,475.12
SW4171,2026-11-02,SW,ON_TIME,320.84
AA6755,2026-11-03,AA,DELAYED,597.77
DL2477,2026-11-22,DL,CANCELLED,1372.5
DL5859,2026-11-01,DL,CANCELLED,449.95
DL6936,2026-11-18,DL,DELAYED,1083.79
SW1364,2026-11-26,SW,DELAYED,265.55
AA456,2026-11-13,AA,DELAYED,457.48
UA5014,2026-11-10,UA,DELAYED,728.95
AA8521,2026-11-03,AA,ON_TIME,1000.92
UA505,2026-11-03,UA,ON_TIME,189.2
DL787,2026-11-19,DL,CANCELLED,1254.21
AA6054,2026-11-07,AA,ON_TIME,246.96
AA3703,2026-11-02,AA,ON_TIME,262.18
SW3686,2026-11-19,SW,CANCELLED,1086.46
SW8566,2026-11-06,SW,CANCELLED,1492.17
AA9423,2026-11-01,AA,ON_TIME,860.43
SW4118,2026-11-28,SW,DELAYED,747.15
AA6532,2026-11-13,AA,ON_TIME,325.76
UA3633,2026-11-23,UA,DELAYED,501.13
AA8449,2026-11-09,AA,DELAYED,1486.59
SW5385,2026-11-04,SW,ON_TIME,1400.49
SW8403,2026-11-18,SW,CANCELLED,641.33
UA111,2026-11-15,UA,ON_TIME,546.39
,2026-11-27,UA,CANCELLED,1440.46
DL7259,2026-11-09,DL,ON_TIME,247.22
DL5546,2026-11-20,DL,CANCELLED,315.13
DL1061,2026-11-20,DL,DELAYED,948.1
SW9835,2026-11-02,SW,ON_TIME,1108.16
AA2031,2026-11-10,AA,CANCELLED,705.38
SW2049,2026-11-04,SW,ON_TIME,482.85
SW8438,2026-11-29,SW,CANCELLED,1229.99
SW623,2026-11-13,SW,ON_TIME,1133.97
DL4128,2026-11-08,DL,CANCELLED,1251.89
DL9044,2026-11-21,DL,DELAYED,500.96
SW9291,2026-11-21,SW,DELAYED,1193.02
,2026-11-10,DL,CANCELLED,1141.22
DL1532,2026-11-08,DL,DELAYED,350.34
UA6080,2026-11-18,UA,CANCELLED,828.22
DL1259,2026-11-10,DL,ON_TIME,968.15
UA2934,2026-11-28,UA,DELAYED,411.77
UA5779,2026-11-06,UA,CANCELLED,1087.31
AA1817,2026-11-24,AA,DELAYED,717.12
UA2779,2026-11-09,UA,DELAYED,1136.86
UA2776,2026-11-13,UA,DELAYED,290.32
SW4470,2026-11-24,SW,DELAYED,673.19
DL4470,2026-11-18,DL,ON_TIME,779.33
AA9888,2026-11-25,AA,CANCELLED,1311.35
DL8206,2026-11-15,DL,ON_TIME,505.79
SW3547,2026-11-04,SW,CANCELLED,1343.09
UA9242,2026-11-06,UA,CANCELLED,1464.53
UA8653,2026-11-04,UA,DELAYED,214.84
UA5019,2026-11-02,UA,CANCELLED,258.5
UA7150,2026-11-28,UA,DELAYED,388.43
SW7279,2026-11-17,SW,DELAYED,539.79
SW5873,2026-11-04,SW,DELAYED,1390.35
UA3208,2026-11-19,UA,DELAYED,565.98
AA5996,2026-11-29,AA,CANCELLED,152.57
SW8060,2026-11-02,SW,ON_TIME,1397.42
SW3665,2026-11-23,SW,CANCELLED,878.76
SW2042,2026-11-23,SW,DELAYED,325.3
SW2576,2026-11-22,SW,ON_TIME,330.0
SW5289,2026-11-18,SW,ON_TIME,906.76
UA7623,2026-11-03,UA,CANCELLED,251.9
DL8469,2026-11-25,DL,ON_TIME,1195.63
AA2216,2026-11-13,AA,DELAYED,440.72
DL8259,2026-11-16,DL,ON_TIME,1375.68
,2026-11-26,AA,CANCELLED,598.79
DL2065,2026-11-27,DL,CANCELLED,525.32
DL499,2026-11-14,DL,DELAYED,1128.05
SW3238,2026-11-09,SW,DELAYED,279.14
SW8103,2026-11-16,SW,DELAYED,529.11
SW4058,2026-11-09,SW,CANCELLED,287.4
SW7434,2026-11-06,SW,DELAYED,1052.64
SW8625,2026-11-13,SW,ON_TIME,381.72
AA585,2026-11-21,AA,CANCELLED,1138.76
DL4701,2026-11-22,DL,DELAYED,740.78
SW7179,2026-11-13,SW,CANCELLED,913.11
UA5951,2026-11-13,UA,DELAYED,124.87
AA3630,2026-11-11,AA,DELAYED,682.4
DL4252,2026-11-23,DL,ON_TIME,1380.64
AA8279,2026-11-24,AA,ON_TIME,1332.6
DL9009,2026-11-08,DL,DELAYED,1083.63
AA5069,2026-11-30,AA,CANCELLED,1476.08
UA8945,2026-11-17,UA,DELAYED,1250.6
UA542,2026-11-10,UA,DELAYED,279.61
DL6243,2026-11-16,DL,ON_TIME,456.54
UA5791,2026-11-11,UA,CANCELLED,399.3
UA8860,2026-11-07,UA,CANCELLED,401.85
SW8926,2026-11-14,SW,DELAYED,327.95
UA9119,2026-11-19,UA,ON_TIME,392.07
DL1325,2026-11-07,DL,ON_TIME,190.08
DL3054,2026-11-14,DL,ON_TIME,860.11
,2026-11-30,SW,DELAYED,469.06
AA6957,2026-11-30,AA,CANCELLED,1284.09
DL3223,2026-11-09,DL,CANCELLED,518.94
DL804,2026-11-27,DL,DELAYED,1352.17
SW2294,2026-11-18,SW,DELAYED,544.98
SW9542,2026-11-24,SW,CANCELLED,1359.14
AA9109,2026-11-27,AA,ON_TIME,1345.21
AA6341,2026-11-20,AA,CANCELLED,455.35
AA8551,2026-11-02,AA,ON_TIME,1034.34
AA9820,2026-11-27,AA,CANCELLED,1244.85
AA1641,2026-11-19,AA,ON_TIME,1030.08
AA6267,2026-11-15,AA,CANCELLED,945.76
DL9115,2026-11-07,DL,ON_TIME,854.84
DL214,2026-11-12,DL,DELAYED,1182.68
AA1144,2026-11-18,AA,ON_TIME,1446.99
SW8506,2026-11-29,SW,CANCELLED,129.54
AA2126,2026-11-08,AA,ON_TIME,245.35
AA9061,2026-11-06,AA,CANCELLED,870.98
UA9657,2026-11-04,UA,CANCELLED,633.91
SW8458,2026-11-10,SW,ON_TIME,616.91
SW3596,2026-11-04,SW,ON_TIME,1342.33
UA460,2026-11-26,UA,DELAYED,906.93
UA6475,2026-11-14,UA,CANCELLED,1358.28
DL4390,2026-11-14,DL,CANCELLED,1080.08
DL9829,2026-11-03,DL,CANCELLED,1143.03
UA636,2026-11-29,UA,ON_TIME,757.99
AA6067,2026-11-24,AA,ON_TIME,1343.42
DL7497,2026-11-07,DL,DELAYED,1106.88
DL2262,2026-11-04,DL,DELAYED,502.94
DL486,2026-11-26,DL,DELAYED,345.34
DL4349,2026-11-21,DL,DELAYED,1468.12
SW7706,2026-11-02,SW,DELAYED,1231.19
SW2652,2026-11-25,SW,CANCELLED,482.89
DL2612,2026-11-09,DL,ON_TIME,998.67
AA6025,2026-11-02,AA,CANCELLED,674.0
AA3341,2026-11-09,AA,ON_TIME,1262.03
AA7703,2026-11-04,AA,DELAYED,721.12
